 21 1008.756585 3.479E-30 1.886E-01.06140.067 4974.01820.70-.001885       0 3 3 11       1 3 3 02                    P 66f     3655532429 9 9 711   131.0  133.0
 21 1008.771884 7.566E-30 4.565E-01.06470.071 4954.39790.73-.001814       2 0 0 13       3 0 0 04                    P 54e     3655532429 9 9 711   107.0  109.0
 21 1008.792465 1.229E-30 8.217E-04.06650.077 3990.18130.74-.000635       3 0 0 01       2 1 1 03                    P 45e     3665632429 9 9 711    89.0   91.0
 21 1008.801597 3.234E-30 2.278E-01.06570.074 4966.08890.74-.001790       1 2 2 11       2 2 2 02                    P 49f     3665632429 9 9 711    97.0   99.0
 21 1008.901050 1.341E-30 1.093E-04.08010.109 3216.65400.68-.001188       2 2 2 01       2 1 1 03                    P  9e     3666632429 9 9 711    17.0   19.0
 21 1008.940058 4.521E-28 8.440E-06.06850.086 1774.40790.74-.001656       0 0 0 11       0 2 2 01                    Q 33f     3666632429 9 9 711    67.0   67.0
 21 1008.956044 1.278E-28 2.482E-01.06610.075 4218.57650.74-.001782       1 1 1 11       2 1 1 02                    P 47e     3665632429 9 9 711    93.0   95.0
 21 1008.984918 2.097E-30 4.552E-01.06780.083 5139.04770.74-.001756       2 1 1 12       3 1 1 03                    P 37e     3666632429 9 9 711    73.0   75.0
 21 1009.024202 5.291E-29 3.633E-01.06370.070 4522.03550.72-.001836       1 1 1 12       2 1 1 03                    P 58f     3655532429 9 9 711   115.0  117.0
 21 1009.175637 3.924E-29 5.717E-07.08340.114 1351.58130.68-.001893       0 0 0 11       0 2 2 01                    P  6e     3666632429 9 9 711    11.0   13.0
 21 1009.300884 1.118E-28 5.206E-01.06920.088 4304.71520.74-.001758       2 0 0 12       3 0 0 03                    P 30e     3666632429 9 9 711    59.0   61.0
 21 1009.331166 4.248E-29 3.512E-01.06350.069 4563.64140.72-.001842       1 1 1 12       2 1 1 03                    P 59e     3655532429 9 9 711   117.0  119.0
 21 1009.331659 1.502E-28 2.527E-01.06630.076 4184.42930.74-.001778       1 1 1 11       2 1 1 02                    P 46f     3665632429 9 9 711    91.0   93.0
